epoch,node_id,lat,lon
1757926800,121,41.8832,-87.6232
1757930400,121,41.8832,-87.6232
1757934000,121,41.8832,-87.6232
1757937600,121,41.8832,-87.6232
1757941200,121,41.8832,-87.6232
1757944800,121,41.8832,-87.6232
1757948400,121,41.8832,-87.6232
1757952000,121,41.8832,-87.6232
1757955600,121,41.8832,-87.6232
1757959200,121,41.8832,-87.6232
1757962800,121,41.8832,-87.6232
1757966400,121,41.8832,-87.6232
1757970000,121,41.8832,-87.6232
1757973600,121,41.8832,-87.6232
1757977200,121,41.8832,-87.6232
1757980800,121,41.8832,-87.6232
1757984400,121,41.8832,-87.6232
1757988000,121,41.8832,-87.6232
1757991600,121,41.8832,-87.6232
1757995200,121,41.8832,-87.6232
1757998800,121,41.8832,-87.6232
1758002400,121,41.8832,-87.6232
1758006000,121,41.8832,-87.6232
1758009600,121,41.8832,-87.6232
1758013200,121,41.8832,-87.6232
1758016800,121,41.8832,-87.6232
1758020400,121,41.8832,-87.6232
1758024000,121,41.8832,-87.6232
1758027600,121,41.8832,-87.6232
1758031200,121,41.8832,-87.6232
1758034800,121,41.8832,-87.6232
1758038400,121,41.8832,-87.6232
1758042000,121,41.8832,-87.6232
1758045600,121,41.8832,-87.6232
1758049200,121,41.8832,-87.6232
1758052800,121,41.8832,-87.6232
1758056400,121,41.8832,-87.6232
1758060000,121,41.8832,-87.6232
1758063600,121,41.8832,-87.6232
1758067200,121,41.8832,-87.6232
1758070800,121,41.8832,-87.6232
1758074400,121,41.8832,-87.6232
1758078000,121,41.8832,-87.6232
1758081600,121,41.8832,-87.6232
1758085200,121,41.8832,-87.6232
1758088800,121,41.8832,-87.6232
1758092400,121,41.8832,-87.6232
1758096000,121,41.8832,-87.6232
1758099600,121,41.8832,-87.6232
1758103200,121,41.8832,-87.6232
1758106800,121,41.8832,-87.6232
1758110400,121,41.8832,-87.6232
1758114000,121,41.8832,-87.6232
1758117600,121,41.8832,-87.6232
1758121200,121,41.8832,-87.6232
1758124800,121,41.8832,-87.6232
1758128400,121,41.8832,-87.6232
1758132000,121,41.8832,-87.6232
1758135600,121,41.8832,-87.6232
1758139200,121,41.8832,-87.6232
1758142800,121,41.8832,-87.6232
1758146400,121,41.8832,-87.6232
1758150000,121,41.8832,-87.6232
1758153600,121,41.8832,-87.6232
1758157200,121,41.8832,-87.6232
1758160800,121,41.8832,-87.6232
1758164400,121,41.8832,-87.6232
1758168000,121,41.8832,-87.6232
1758171600,121,41.8832,-87.6232
1758175200,121,41.8832,-87.6232
1758178800,121,41.8832,-87.6232
1758182400,121,41.8832,-87.6232
1758186000,121,41.8832,-87.6232
1758189600,121,41.8832,-87.6232
1758193200,121,41.8832,-87.6232
1758196800,121,41.8832,-87.6232
1758200400,121,41.8832,-87.6232
1758204000,121,41.8832,-87.6232
1758207600,121,41.8832,-87.6232
1758211200,121,41.8832,-87.6232
1758214800,121,41.8832,-87.6232
1758218400,121,41.8832,-87.6232
1758222000,121,41.8832,-87.6232
1758225600,121,41.8832,-87.6232
1758229200,121,41.8832,-87.6232
1758232800,121,41.8832,-87.6232
1758236400,121,41.8832,-87.6232
1758240000,121,41.8832,-87.6232
1758243600,121,41.8832,-87.6232
1758247200,121,41.8832,-87.6232
1758250800,121,41.8832,-87.6232
1758254400,121,41.8832,-87.6232
1758258000,121,41.8832,-87.6232
1758261600,121,41.8832,-87.6232
1758265200,121,41.8832,-87.6232
1758268800,121,41.8832,-87.6232
1758272400,121,41.8832,-87.6232
1758276000,121,41.8832,-87.6232
1758279600,121,41.8832,-87.6232
1758283200,121,41.8832,-87.6232
1758286800,121,41.8832,-87.6232
1758290400,121,41.8832,-87.6232
1758294000,121,41.8832,-87.6232
1758297600,121,41.8832,-87.6232
1758301200,121,41.8832,-87.6232
1758304800,121,41.8832,-87.6232
1758308400,121,41.8832,-87.6232
1758312000,121,41.8832,-87.6232
1758315600,121,41.8832,-87.6232
1758319200,121,41.8832,-87.6232
1758322800,121,41.8832,-87.6232
1758326400,121,41.8832,-87.6232
1758330000,121,41.8832,-87.6232
1758333600,121,41.8832,-87.6232
1758337200,121,41.8832,-87.6232
1758340800,121,41.8832,-87.6232
1758344400,121,41.8832,-87.6232
1758348000,121,41.8832,-87.6232
1758351600,121,41.8832,-87.6232
1758355200,121,41.8832,-87.6232
1758358800,121,41.8832,-87.6232
1758362400,121,41.8832,-87.6232
1758366000,121,41.8832,-87.6232
1758369600,121,41.8832,-87.6232
1758373200,121,41.8832,-87.6232
1758376800,121,41.8832,-87.6232
1758380400,121,41.8832,-87.6232
1758384000,121,41.8832,-87.6232
1758387600,121,41.8832,-87.6232
1758391200,121,41.8832,-87.6232
1758394800,121,41.8832,-87.6232
1758398400,121,41.8832,-87.6232
1758402000,121,41.8832,-87.6232
1758405600,121,41.8832,-87.6232
1758409200,121,41.8832,-87.6232
1758412800,121,41.8832,-87.6232
1758416400,121,41.8832,-87.6232
1758420000,121,41.8832,-87.6232
1758423600,121,41.8832,-87.6232
1758427200,121,41.8832,-87.6232
1758430800,121,41.8832,-87.6232
1758434400,121,41.8832,-87.6232
1758438000,121,41.8832,-87.6232
1758441600,121,41.8832,-87.6232
1758445200,121,41.8832,-87.6232
1758448800,121,41.8832,-87.6232
1758452400,121,41.8832,-87.6232
1758456000,121,41.8832,-87.6232
1758459600,121,41.8832,-87.6232
1758463200,121,41.8832,-87.6232
1758466800,121,41.8832,-87.6232
1758470400,121,41.8832,-87.6232
1758474000,121,41.8832,-87.6232
1758477600,121,41.8832,-87.6232
1758481200,121,41.8832,-87.6232
1758484800,121,41.8832,-87.6232
1758488400,121,41.8832,-87.6232
1758492000,121,41.8832,-87.6232
1758495600,121,41.8832,-87.6232
1758499200,121,41.8832,-87.6232
1758502800,121,41.8832,-87.6232
1758506400,121,41.8832,-87.6232
1758510000,121,41.8832,-87.6232
1758513600,121,41.8832,-87.6232
1758517200,121,41.8832,-87.6232
1758520800,121,41.8832,-87.6232
1758524400,121,41.8832,-87.6232
1758528000,121,41.8832,-87.6232
1758531600,121,41.8832,-87.6232
1758535200,121,41.8832,-87.6232
1758538800,121,41.8832,-87.6232
1758542400,121,41.8832,-87.6232
1758546000,121,41.8832,-87.6232
1758549600,121,41.8832,-87.6232
1758553200,121,41.8832,-87.6232
1758556800,121,41.8832,-87.6232
1758560400,121,41.8832,-87.6232
1758564000,121,41.8832,-87.6232
1758567600,121,41.8832,-87.6232
1758571200,121,41.8832,-87.6232
1758574800,121,41.8832,-87.6232
1758578400,121,41.8832,-87.6232
1758582000,121,41.8832,-87.6232
1758585600,121,41.8832,-87.6232
1758589200,121,41.8832,-87.6232
1758592800,121,41.8832,-87.6232
1758596400,121,41.8832,-87.6232
1758600000,121,41.8832,-87.6232
1758603600,121,41.8832,-87.6232
1758607200,121,41.8832,-87.6232
1758610800,121,41.8832,-87.6232
1758614400,121,41.8832,-87.6232
1758618000,121,41.8832,-87.6232
1758621600,121,41.8832,-87.6232
1758625200,121,41.8832,-87.6232
1758628800,121,41.8832,-87.6232
1758632400,121,41.8832,-87.6232
1758636000,121,41.8832,-87.6232
1758639600,121,41.8832,-87.6232
1758643200,121,41.8832,-87.6232
1758646800,121,41.8832,-87.6232
1758650400,121,41.8832,-87.6232
1758654000,121,41.8832,-87.6232
1758657600,121,41.8832,-87.6232
1758661200,121,41.8832,-87.6232
1758664800,121,41.8832,-87.6232
1758668400,121,41.8832,-87.6232
1758672000,121,41.8832,-87.6232
1758675600,121,41.8832,-87.6232
1758679200,121,41.8832,-87.6232
1758682800,121,41.8832,-87.6232
1758686400,121,41.8832,-87.6232
1758690000,121,41.8832,-87.6232
1758693600,121,41.8832,-87.6232
1758697200,121,41.8832,-87.6232
1758700800,121,41.8832,-87.6232
1758704400,121,41.8832,-87.6232
1758708000,121,41.8832,-87.6232
1758711600,121,41.8832,-87.6232
1758715200,121,41.8832,-87.6232
1758718800,121,41.8832,-87.6232
1758722400,121,41.8832,-87.6232
1758726000,121,41.8832,-87.6232
1758729600,121,41.8832,-87.6232
1758733200,121,41.8832,-87.6232
1758736800,121,41.8832,-87.6232
1758740400,121,41.8832,-87.6232
1758744000,121,41.8832,-87.6232
1758747600,121,41.8832,-87.6232
1758751200,121,41.8832,-87.6232
1758754800,121,41.8832,-87.6232
1758758400,121,41.8832,-87.6232
1758762000,121,41.8832,-87.6232
1758765600,121,41.8832,-87.6232
1758769200,121,41.8832,-87.6232
1758772800,121,41.8832,-87.6232
1758776400,121,41.8832,-87.6232
1758780000,121,41.8832,-87.6232
1758783600,121,41.8832,-87.6232
1758787200,121,41.8832,-87.6232
1758790800,121,41.8832,-87.6232
1758794400,121,41.8832,-87.6232
1758798000,121,41.8832,-87.6232
1758801600,121,41.8832,-87.6232
1758805200,121,41.8832,-87.6232
1758808800,121,41.8832,-87.6232
1758812400,121,41.8832,-87.6232
1758816000,121,41.8832,-87.6232
1758819600,121,41.8832,-87.6232
1758823200,121,41.8832,-87.6232
1758826800,121,41.8832,-87.6232
1758830400,121,41.8832,-87.6232
1758834000,121,41.8832,-87.6232
1758837600,121,41.8832,-87.6232
1758841200,121,41.8832,-87.6232
1758844800,121,41.8832,-87.6232
1758848400,121,41.8832,-87.6232
1758852000,121,41.8832,-87.6232
1758855600,121,41.8832,-87.6232
1758859200,121,41.8832,-87.6232
1758862800,121,41.8832,-87.6232
1758866400,121,41.8832,-87.6232
1758870000,121,41.8832,-87.6232
1758873600,121,41.8832,-87.6232
1758877200,121,41.8832,-87.6232
1758880800,121,41.8832,-87.6232
1758884400,121,41.8832,-87.6232
1758888000,121,41.8832,-87.6232
1758891600,121,41.8832,-87.6232
1758895200,121,41.8832,-87.6232
1758898800,121,41.8832,-87.6232
1758902400,121,41.8832,-87.6232
1758906000,121,41.8832,-87.6232
1758909600,121,41.8832,-87.6232
1758913200,121,41.8832,-87.6232
1758916800,121,41.8832,-87.6232
1758920400,121,41.8832,-87.6232
1758924000,121,41.8832,-87.6232
1758927600,121,41.8832,-87.6232
1758931200,121,41.8832,-87.6232
1758934800,121,41.8832,-87.6232
1758938400,121,41.8832,-87.6232
1758942000,121,41.8832,-87.6232
1758945600,121,41.8832,-87.6232
1758949200,121,41.8832,-87.6232
1758952800,121,41.8832,-87.6232
1758956400,121,41.8832,-87.6232
1758960000,121,41.8832,-87.6232
1758963600,121,41.8832,-87.6232
1758967200,121,41.8832,-87.6232
1758970800,121,41.8832,-87.6232
1758974400,121,41.8832,-87.6232
1758978000,121,41.8832,-87.6232
1758981600,121,41.8832,-87.6232
1758985200,121,41.8832,-87.6232
1758988800,121,41.8832,-87.6232
1758992400,121,41.8832,-87.6232
1758996000,121,41.8832,-87.6232
1758999600,121,41.8832,-87.6232
1759003200,121,41.8832,-87.6232
1759006800,121,41.8832,-87.6232
1759010400,121,41.8832,-87.6232
1759014000,121,41.8832,-87.6232
1759017600,121,41.8832,-87.6232
1759021200,121,41.8832,-87.6232
1759024800,121,41.8832,-87.6232
1759028400,121,41.8832,-87.6232
1759032000,121,41.8832,-87.6232
1759035600,121,41.8832,-87.6232
1759039200,121,41.8832,-87.6232
1759042800,121,41.8832,-87.6232
1759046400,121,41.8832,-87.6232
1759050000,121,41.8832,-87.6232
1759053600,121,41.8832,-87.6232
1759057200,121,41.8832,-87.6232
1759060800,121,41.8832,-87.6232
1759064400,121,41.8832,-87.6232
1759068000,121,41.8832,-87.6232
1759071600,121,41.8832,-87.6232
1759075200,121,41.8832,-87.6232
1759078800,121,41.8832,-87.6232
1759082400,121,41.8832,-87.6232
1759086000,121,41.8832,-87.6232
1759089600,121,41.8832,-87.6232
1759093200,121,41.8832,-87.6232
1759096800,121,41.8832,-87.6232
1759100400,121,41.8832,-87.6232
1759104000,121,41.8832,-87.6232
1759107600,121,41.8832,-87.6232
1759111200,121,41.8832,-87.6232
1759114800,121,41.8832,-87.6232
1759118400,121,41.8832,-87.6232
1759122000,121,41.8832,-87.6232
1759125600,121,41.8832,-87.6232
1759129200,121,41.8832,-87.6232
1759132800,121,41.8832,-87.6232
1759136400,121,41.8832,-87.6232
1759140000,121,41.8832,-87.6232
1759143600,121,41.8832,-87.6232
1759147200,121,41.8832,-87.6232
1759150800,121,41.8832,-87.6232
1759154400,121,41.8832,-87.6232
1759158000,121,41.8832,-87.6232
1759161600,121,41.8832,-87.6232
1759165200,121,41.8832,-87.6232
1759168800,121,41.8832,-87.6232
1759172400,121,41.8832,-87.6232
1759176000,121,41.8832,-87.6232
1759179600,121,41.8832,-87.6232
1759183200,121,41.8832,-87.6232
1759186800,121,41.8832,-87.6232
1759190400,121,41.8832,-87.6232
1759194000,121,41.8832,-87.6232
1759197600,121,41.8832,-87.6232
1759201200,121,41.8832,-87.6232
1759204800,121,41.8832,-87.6232
1759208400,121,41.8832,-87.6232
1759212000,121,41.8832,-87.6232
1759215600,121,41.8832,-87.6232
1759219200,121,41.8832,-87.6232
1759222800,121,41.8832,-87.6232
1759226400,121,41.8832,-87.6232
1759230000,121,41.8832,-87.6232
1759233600,121,41.8832,-87.6232
1759237200,121,41.8832,-87.6232
1759240800,121,41.8832,-87.6232
1759244400,121,41.8832,-87.6232
1759248000,121,41.8832,-87.6232
1759251600,121,41.8832,-87.6232
1759255200,121,41.8832,-87.6232
1759258800,121,41.8832,-87.6232
1759262400,121,41.8832,-87.6232
1759266000,121,41.8832,-87.6232
1759269600,121,41.8832,-87.6232
1759273200,121,41.8832,-87.6232
1759276800,121,41.8832,-87.6232
1759280400,121,41.8832,-87.6232
1759284000,121,41.8832,-87.6232
1759287600,121,41.8832,-87.6232
1759291200,121,41.8832,-87.6232
1759294800,121,41.8832,-87.6232
1759298400,121,41.8832,-87.6232
1759302000,121,41.8832,-87.6232
1759305600,121,41.8832,-87.6232
1759309200,121,41.8832,-87.6232
1759312800,121,41.8832,-87.6232
1759316400,121,41.8832,-87.6232
1759320000,121,41.8832,-87.6232
1759323600,121,41.8832,-87.6232
1759327200,121,41.8832,-87.6232
1759330800,121,41.8832,-87.6232
1759334400,121,41.8832,-87.6232
1759338000,121,41.8832,-87.6232
1759341600,121,41.8832,-87.6232
1759345200,121,41.8832,-87.6232
1759348800,121,41.8832,-87.6232
1759352400,121,41.8832,-87.6232
1759356000,121,41.8832,-87.6232
1759359600,121,41.8832,-87.6232
1759363200,121,41.8832,-87.6232
1759366800,121,41.8832,-87.6232
1759370400,121,41.8832,-87.6232
1759374000,121,41.8832,-87.6232
1759377600,121,41.8832,-87.6232
1759381200,121,41.8832,-87.6232
1759384800,121,41.8832,-87.6232
1759388400,121,41.8832,-87.6232
1759392000,121,41.8832,-87.6232
1759395600,121,41.8832,-87.6232
1759399200,121,41.8832,-87.6232
1759402800,121,41.8832,-87.6232
1759406400,121,41.8832,-87.6232
1759410000,121,41.8832,-87.6232
1759413600,121,41.8832,-87.6232
1759417200,121,41.8832,-87.6232
1759420800,121,41.8832,-87.6232
1759424400,121,41.8832,-87.6232
1759428000,121,41.8832,-87.6232
1759431600,121,41.8832,-87.6232
1759435200,121,41.8832,-87.6232
1759438800,121,41.8832,-87.6232
1759442400,121,41.8832,-87.6232
1759446000,121,41.8832,-87.6232
1759449600,121,41.8832,-87.6232
1759453200,121,41.8832,-87.6232
1759456800,121,41.8832,-87.6232
1759460400,121,41.8832,-87.6232
1759464000,121,41.8832,-87.6232
1759467600,121,41.8832,-87.6232
1759471200,121,41.8832,-87.6232
1759474800,121,41.8832,-87.6232
1759478400,121,41.8832,-87.6232
1759482000,121,41.8832,-87.6232
1759485600,121,41.8832,-87.6232
1759489200,121,41.8832,-87.6232
1759492800,121,41.8832,-87.6232
1759496400,121,41.8832,-87.6232
1759500000,121,41.8832,-87.6232
1759503600,121,41.8832,-87.6232
1759507200,121,41.8832,-87.6232
1759510800,121,41.8832,-87.6232
1759514400,121,41.8832,-87.6232
1759518000,121,41.8832,-87.6232
1759521600,121,41.8832,-87.6232
1759525200,121,41.8832,-87.6232
1759528800,121,41.8832,-87.6232
1759532400,121,41.8832,-87.6232
1759536000,121,41.8832,-87.6232
1759539600,121,41.8832,-87.6232
1759543200,121,41.8832,-87.6232
1759546800,121,41.8832,-87.6232
1759550400,121,41.8832,-87.6232
1759554000,121,41.8832,-87.6232
1759557600,121,41.8832,-87.6232
1759561200,121,41.8832,-87.6232
1759564800,121,41.8832,-87.6232
1759568400,121,41.8832,-87.6232
1759572000,121,41.8832,-87.6232
1759575600,121,41.8832,-87.6232
1759579200,121,41.8832,-87.6232
1759582800,121,41.8832,-87.6232
1759586400,121,41.8832,-87.6232
1759590000,121,41.8832,-87.6232
1759593600,121,41.8832,-87.6232
1759597200,121,41.8832,-87.6232
1759600800,121,41.8832,-87.6232
1759604400,121,41.8832,-87.6232
1759608000,121,41.8832,-87.6232
1759611600,121,41.8832,-87.6232
1759615200,121,41.8832,-87.6232
1759618800,121,41.8832,-87.6232
1759622400,121,41.8832,-87.6232
1759626000,121,41.8832,-87.6232
1759629600,121,41.8832,-87.6232
1759633200,121,41.8832,-87.6232
1759636800,121,41.8832,-87.6232
1759640400,121,41.8832,-87.6232
1759644000,121,41.8832,-87.6232
1759647600,121,41.8832,-87.6232
1759651200,121,41.8832,-87.6232
1759654800,121,41.8832,-87.6232
1759658400,121,41.8832,-87.6232
1759662000,121,41.8832,-87.6232
1759665600,121,41.8832,-87.6232
1759669200,121,41.8832,-87.6232
1759672800,121,41.8832,-87.6232
1759676400,121,41.8832,-87.6232
1759680000,121,41.8832,-87.6232
1759683600,121,41.8832,-87.6232
1759687200,121,41.8832,-87.6232
1759690800,121,41.8832,-87.6232
1759694400,121,41.8832,-87.6232
1759698000,121,41.8832,-87.6232
1759701600,121,41.8832,-87.6232
1759705200,121,41.8832,-87.6232
1759708800,121,41.8832,-87.6232
1759712400,121,41.8832,-87.6232
1759716000,121,41.8832,-87.6232
1759719600,121,41.8832,-87.6232
1759723200,121,41.8832,-87.6232
1759726800,121,41.8832,-87.6232
1759730400,121,41.8832,-87.6232
1759734000,121,41.8832,-87.6232
1759737600,121,41.8832,-87.6232
1759741200,121,41.8832,-87.6232
1759744800,121,41.8832,-87.6232
1759748400,121,41.8832,-87.6232
1759752000,121,41.8832,-87.6232
1759755600,121,41.8832,-87.6232
1759759200,121,41.8832,-87.6232
1759762800,121,41.8832,-87.6232
1759766400,121,41.8832,-87.6232
1759770000,121,41.8832,-87.6232
1759773600,121,41.8832,-87.6232
1759777200,121,41.8832,-87.6232
1759780800,121,41.8832,-87.6232
1759784400,121,41.8832,-87.6232
1759788000,121,41.8832,-87.6232
1759791600,121,41.8832,-87.6232
1759795200,121,41.8832,-87.6232
1759798800,121,41.8832,-87.6232
1759802400,121,41.8832,-87.6232
1759806000,121,41.8832,-87.6232
1759809600,121,41.8832,-87.6232
1759813200,121,41.8832,-87.6232
1759816800,121,41.8832,-87.6232
1759820400,121,41.8832,-87.6232
1759824000,121,41.8832,-87.6232
1759827600,121,41.8832,-87.6232
1759831200,121,41.8832,-87.6232
1759834800,121,41.8832,-87.6232
1759838400,121,41.8832,-87.6232
1759842000,121,41.8832,-87.6232
1759845600,121,41.8832,-87.6232
1759849200,121,41.8832,-87.6232
1759852800,121,41.8832,-87.6232
1759856400,121,41.8832,-87.6232
1759860000,121,41.8832,-87.6232
1759863600,121,41.8832,-87.6232
1759867200,121,41.8832,-87.6232
1759870800,121,41.8832,-87.6232
1759874400,121,41.8832,-87.6232
1759878000,121,41.8832,-87.6232
1759881600,121,41.8832,-87.6232
1759885200,121,41.8832,-87.6232
1759888800,121,41.8832,-87.6232
1759892400,121,41.8832,-87.6232
1759896000,121,41.8832,-87.6232
1759899600,121,41.8832,-87.6232
1759903200,121,41.8832,-87.6232
1759906800,121,41.8832,-87.6232
1759910400,121,41.8832,-87.6232
1759914000,121,41.8832,-87.6232
1759917600,121,41.8832,-87.6232
1759921200,121,41.8832,-87.6232
1759924800,121,41.8832,-87.6232
1759928400,121,41.8832,-87.6232
1759932000,121,41.8832,-87.6232
1759935600,121,41.8832,-87.6232
1759939200,121,41.8832,-87.6232
1759942800,121,41.8832,-87.6232
1759946400,121,41.8832,-87.6232
1759950000,121,41.8832,-87.6232
1759953600,121,41.8832,-87.6232
1759957200,121,41.8832,-87.6232
1759960800,121,41.8832,-87.6232
1759964400,121,41.8832,-87.6232
1759968000,121,41.8832,-87.6232
1759971600,121,41.8832,-87.6232
1759975200,121,41.8832,-87.6232
1759978800,121,41.8832,-87.6232
1759982400,121,41.8832,-87.6232
1759986000,121,41.8832,-87.6232
1759989600,121,41.8832,-87.6232
1759993200,121,41.8832,-87.6232
1759996800,121,41.8832,-87.6232
1760000400,121,41.8832,-87.6232
1760004000,121,41.8832,-87.6232
1760007600,121,41.8832,-87.6232
1760011200,121,41.8832,-87.6232
1760014800,121,41.8832,-87.6232
1760018400,121,41.8832,-87.6232
1760022000,121,41.8832,-87.6232
1760025600,121,41.8832,-87.6232
1760029200,121,41.8832,-87.6232
1760032800,121,41.8832,-87.6232
1760036400,121,41.8832,-87.6232
1760040000,121,41.8832,-87.6232
1760043600,121,41.8832,-87.6232
1760047200,121,41.8832,-87.6232
1760050800,121,41.8832,-87.6232
1760054400,121,41.8832,-87.6232
1760058000,121,41.8832,-87.6232
1760061600,121,41.8832,-87.6232
1760065200,121,41.8832,-87.6232
1760068800,121,41.8832,-87.6232
1760072400,121,41.8832,-87.6232
1760076000,121,41.8832,-87.6232
1760079600,121,41.8832,-87.6232
1760083200,121,41.8832,-87.6232
1760086800,121,41.8832,-87.6232
1760090400,121,41.8832,-87.6232
1760094000,121,41.8832,-87.6232
1760097600,121,41.8832,-87.6232
1760101200,121,41.8832,-87.6232
1760104800,121,41.8832,-87.6232
1760108400,121,41.8832,-87.6232
1760112000,121,41.8832,-87.6232
1760115600,121,41.8832,-87.6232
1760119200,121,41.8832,-87.6232
1760122800,121,41.8832,-87.6232
1760126400,121,41.8832,-87.6232
1760130000,121,41.8832,-87.6232
1760133600,121,41.8832,-87.6232
1760137200,121,41.8832,-87.6232
1760140800,121,41.8832,-87.6232
1760144400,121,41.8832,-87.6232
1760148000,121,41.8832,-87.6232
1760151600,121,41.8832,-87.6232
1760155200,121,41.8832,-87.6232
1760158800,121,41.8832,-87.6232
1760162400,121,41.8832,-87.6232
1760166000,121,41.8832,-87.6232
1760169600,121,41.8832,-87.6232
1760173200,121,41.8832,-87.6232
1760176800,121,41.8832,-87.6232
1760180400,121,41.8832,-87.6232
1760184000,121,41.8832,-87.6232
1760187600,121,41.8832,-87.6232
1760191200,121,41.8832,-87.6232
1760194800,121,41.8832,-87.6232
1760198400,121,41.8832,-87.6232
1760202000,121,41.8832,-87.6232
1760205600,121,41.8832,-87.6232
1760209200,121,41.8832,-87.6232
1760212800,121,41.8832,-87.6232
1760216400,121,41.8832,-87.6232
1760220000,121,41.8832,-87.6232
1760223600,121,41.8832,-87.6232
1760227200,121,41.8832,-87.6232
1760230800,121,41.8832,-87.6232
1760234400,121,41.8832,-87.6232
1760238000,121,41.8832,-87.6232
1760241600,121,41.8832,-87.6232
1760245200,121,41.8832,-87.6232
1760248800,121,41.8832,-87.6232
1760252400,121,41.8832,-87.6232
1760256000,121,41.8832,-87.6232
1760259600,121,41.8832,-87.6232
1760263200,121,41.8832,-87.6232
1760266800,121,41.8832,-87.6232
1760270400,121,41.8832,-87.6232
1760274000,121,41.8832,-87.6232
1760277600,121,41.8832,-87.6232
1760281200,121,41.8832,-87.6232
1760284800,121,41.8832,-87.6232
1760288400,121,41.8832,-87.6232
1760292000,121,41.8832,-87.6232
1760295600,121,41.8832,-87.6232
1760299200,121,41.8832,-87.6232
1760302800,121,41.8832,-87.6232
1760306400,121,41.8832,-87.6232
1760310000,121,41.8832,-87.6232
1760313600,121,41.8832,-87.6232
1760317200,121,41.8832,-87.6232
1760320800,121,41.8832,-87.6232
1760324400,121,41.8832,-87.6232
1760328000,121,41.8832,-87.6232
1760331600,121,41.8832,-87.6232
1760335200,121,41.8832,-87.6232
1760338800,121,41.8832,-87.6232
1760342400,121,41.8832,-87.6232
1760346000,121,41.8832,-87.6232
1760349600,121,41.8832,-87.6232
1760353200,121,41.8832,-87.6232
1760356800,121,41.8832,-87.6232
1760360400,121,41.8832,-87.6232
1760364000,121,41.8832,-87.6232
1760367600,121,41.8832,-87.6232
1760371200,121,41.8832,-87.6232
1760374800,121,41.8832,-87.6232
1760378400,121,41.8832,-87.6232
1760382000,121,41.8832,-87.6232
1760385600,121,41.8832,-87.6232
1760389200,121,41.8832,-87.6232
1760392800,121,41.8832,-87.6232
1760396400,121,41.8832,-87.6232
1760400000,121,41.8832,-87.6232
1760403600,121,41.8832,-87.6232
1760407200,121,41.8832,-87.6232
1760410800,121,41.8832,-87.6232
1760414400,121,41.8832,-87.6232
1760418000,121,41.8832,-87.6232
1760421600,121,41.8832,-87.6232
1760425200,121,41.8832,-87.6232
1760428800,121,41.8832,-87.6232
1760432400,121,41.8832,-87.6232
1760436000,121,41.8832,-87.6232
1760439600,121,41.8832,-87.6232
1760443200,121,41.8832,-87.6232
1760446800,121,41.8832,-87.6232
1760450400,121,41.8832,-87.6232
1760454000,121,41.8832,-87.6232
1760457600,121,41.8832,-87.6232
1760461200,121,41.8832,-87.6232
1760464800,121,41.8832,-87.6232
1760468400,121,41.8832,-87.6232
1760472000,121,41.8832,-87.6232
1760475600,121,41.8832,-87.6232
1760479200,121,41.8832,-87.6232
1760482800,121,41.8832,-87.6232
1760486400,121,41.8832,-87.6232
1760490000,121,41.8832,-87.6232
1760493600,121,41.8832,-87.6232
1760497200,121,41.8832,-87.6232
1760500800,121,41.8832,-87.6232
1760504400,121,41.8832,-87.6232
1760508000,121,41.8832,-87.6232
1760511600,121,41.8832,-87.6232
1760515200,121,41.8832,-87.6232
1760518800,121,41.8832,-87.6232
1760522400,121,41.8832,-87.6232
1760526000,121,41.8832,-87.6232
1760529600,121,41.8832,-87.6232
1760533200,121,41.8832,-87.6232
1760536800,121,41.8832,-87.6232
1760540400,121,41.8832,-87.6232
1760544000,121,41.8832,-87.6232
1760547600,121,41.8832,-87.6232
1760551200,121,41.8832,-87.6232
1760554800,121,41.8832,-87.6232
1760558400,121,41.8832,-87.6232
1760562000,121,41.8832,-87.6232
1760565600,121,41.8832,-87.6232
1760569200,121,41.8832,-87.6232
1760572800,121,41.8832,-87.6232
1760576400,121,41.8832,-87.6232
1760580000,121,41.8832,-87.6232
1760583600,121,41.8832,-87.6232
1760587200,121,41.8832,-87.6232
1760590800,121,41.8832,-87.6232
1760594400,121,41.8832,-87.6232
1760598000,121,41.8832,-87.6232
1760601600,121,41.8832,-87.6232
1760605200,121,41.8832,-87.6232
1760608800,121,41.8832,-87.6232
1760612400,121,41.8832,-87.6232
1760616000,121,41.8832,-87.6232
1760619600,121,41.8832,-87.6232
1760623200,121,41.8832,-87.6232
1760626800,121,41.8832,-87.6232
1760630400,121,41.8832,-87.6232
1760634000,121,41.8832,-87.6232
1760637600,121,41.8832,-87.6232
1760641200,121,41.8832,-87.6232
1760644800,121,41.8832,-87.6232
1760648400,121,41.8832,-87.6232
1760652000,121,41.8832,-87.6232
1760655600,121,41.8832,-87.6232
1760659200,121,41.8832,-87.6232
1760662800,121,41.8832,-87.6232
1760666400,121,41.8832,-87.6232
1760670000,121,41.8832,-87.6232
1760673600,121,41.8832,-87.6232
1760677200,121,41.8832,-87.6232
1760680800,121,41.8832,-87.6232
1760684400,121,41.8832,-87.6232
1760688000,121,41.8832,-87.6232
1760691600,121,41.8832,-87.6232
1760695200,121,41.8832,-87.6232
1760698800,121,41.8832,-87.6232
1760702400,121,41.8832,-87.6232
1760706000,121,41.8832,-87.6232
1760709600,121,41.8832,-87.6232
1760713200,121,41.8832,-87.6232
1760716800,121,41.8832,-87.6232
1760720400,121,41.8832,-87.6232
